IdProcedimientos,CodProce,CodISS,CodSOAT,DESCRIP,TipoProc,ValorISS,ValorSOAT,ValorParticular,GrupoSOAT,QX,Clasificacion,Area,UVR,Institucional,Nivel,Cuenta,UVRN,ValorISS2000,OtrosServ,RN,DescripSoat,Sexo,Activo,Atributos,EdadInf,EdadSup,PerAtiende,TipoServ,Finalidad,MaxUn,AmbitoProce,FinalidadProce,PerAtiendeProce,ActoQuirurgico,HabilitadoHC,Hemoderivado,AplicaPyP,AplicaEnfermeria,Curaciones,TerapiaRespiratoria,TerapiaFisica,idAreaLaboratorio,CuentaColGaap,idPlantillaServicio
H5023,883306,313307,31303,RESONANCIA NUCLEAR MAGNETICA DE TORAX Y APARATO CARDIOVASCULAR +,False,366035.0,0.0,0.0,85.97,False,,,,True,3,,0.0,0.0,,False,"CRÁNEO (BASE DE CRÁNEO, ÓRBITAS, CEREBRO, SILLA TURCA), COLUMNA, CERVICAL, COLUMNA TORÁCICA, COLUMNA LUMBOSACRA, TÓRAX (CORAZÓN, GRANDES VASOS, MEDIASTINO Y PULMONES), ABDOMEN Y PELVIS, SISTEMA MÚSCULO ESQUELÉTICO",A,True,,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5024,883321,313307,31303, RESONANCIA NUCLEAR MAGNETICA DE CORAZON CON VALORACION DE LA MORFOLOGIA +,False,366035.0,0.0,0.0,85.97,False,,,,True,3,,0.0,0.0,,False,"CRÁNEO (BASE DE CRÁNEO, ÓRBITAS, CEREBRO, SILLA TURCA), COLUMNA, CERVICAL, COLUMNA TORÁCICA, COLUMNA LUMBOSACRA, TÓRAX (CORAZÓN, GRANDES VASOS, MEDIASTINO Y PULMONES), ABDOMEN Y PELVIS, SISTEMA MÚSCULO ESQUELÉTICO",A,True,,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5025,883322,313307,31303,RESONANCIA NUCLEAR MAGNETICA DE CORAZON CON MAPEO DE LA VELOCIDAD DE FLUJO +,False,366035.0,0.0,0.0,85.97,False,,,,True,,,0.0,0.0,,False,"CRÁNEO (BASE DE CRÁNEO, ÓRBITAS, CEREBRO, SILLA TURCA), COLUMNA, CERVICAL, COLUMNA TORÁCICA, COLUMNA LUMBOSACRA, TÓRAX (CORAZÓN, GRANDES VASOS, MEDIASTINO Y PULMONES), ABDOMEN Y PELVIS, SISTEMA MÚSCULO ESQUELÉTICO",A,True,|Pos_Pr|Sub_Pr|,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5026,883323,,31303,RESONANCIA NUCLEAR MAGNETICA DE CORAZON CON VALORACION FUNCIONAL,False,0.0,0.0,0.0,85.97,False,,,,True,3,,0.0,0.0,,False,"CRÁNEO (BASE DE CRÁNEO, ÓRBITAS, CEREBRO, SILLA TURCA), COLUMNA, CERVICAL, COLUMNA TORÁCICA, COLUMNA LUMBOSACRA, TÓRAX (CORAZÓN, GRANDES VASOS, MEDIASTINO Y PULMONES), ABDOMEN Y PELVIS, SISTEMA MÚSCULO ESQUELÉTICO",A,True,,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5027,883341,313310,31303,ANGIORRESONANCIA DE TORAX (SIN INCLUIR CORAZON) +,False,388610.0,0.0,0.0,85.97,False,,,,True,3,,0.0,0.0,,False,"CRÁNEO (BASE DE CRÁNEO, ÓRBITAS, CEREBRO, SILLA TURCA), COLUMNA, CERVICAL, COLUMNA TORÁCICA, COLUMNA LUMBOSACRA, TÓRAX (CORAZÓN, GRANDES VASOS, MEDIASTINO Y PULMONES), ABDOMEN Y PELVIS, SISTEMA MÚSCULO ESQUELÉTICO",A,True,,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5028,883351,313315,31303,RESONANCIA NUCLEAR MAGNETICA DE MAMA +,False,263410.0,0.0,0.0,85.97,False,,,,True,3,,0.0,0.0,,False,"CRÁNEO (BASE DE CRÁNEO, ÓRBITAS, CEREBRO, SILLA TURCA), COLUMNA, CERVICAL, COLUMNA TORÁCICA, COLUMNA LUMBOSACRA, TÓRAX (CORAZÓN, GRANDES VASOS, MEDIASTINO Y PULMONES), ABDOMEN Y PELVIS, SISTEMA MÚSCULO ESQUELÉTICO",A,True,,414,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5029,883390,,31303,RESONANCIA NUCLEAR MAGNETICA DE OTRAS ESTRUCTURAS NO ESPECIFICADAS DEL TORAX Y SISTEMA CARDIOVASCULAR +,False,0.0,0.0,0.0,85.97,False,,,,True,3,,0.0,0.0,,False,"CRÁNEO (BASE DE CRÁNEO, ÓRBITAS, CEREBRO, SILLA TURCA), COLUMNA, CERVICAL, COLUMNA TORÁCICA, COLUMNA LUMBOSACRA, TÓRAX (CORAZÓN, GRANDES VASOS, MEDIASTINO Y PULMONES), ABDOMEN Y PELVIS, SISTEMA MÚSCULO ESQUELÉTICO",A,True,,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H503,084400,2232,2240,"CORRECCIÓN DE ECTROPION, POR TECNICA DE SUTURA SOD",False,0.0,0.0,0.0,7.0,True,I,87,50,True,3,,1310.0,0.0,,False,CORRECCIÓN ECTROPIÓN,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H5030,883401,313308,31303,RESONANCIA NUCLEAR MAGNETICA DE ABDOMEN +,False,366035.0,0.0,0.0,85.97,False,R,3150,,True,3,43124701,0.0,0.0,,False,"CRÁNEO (BASE DE CRÁNEO, ÓRBITAS, CEREBRO, SILLA TURCA), COLUMNA, CERVICAL, COLUMNA TORÁCICA, COLUMNA LUMBOSACRA, TÓRAX (CORAZÓN, GRANDES VASOS, MEDIASTINO Y PULMONES), ABDOMEN Y PELVIS, SISTEMA MÚSCULO ESQUELÉTICO",A,True,|Pos_Pr|Sub_Pr|,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5031,883410,313310,31303,ANGIORRESONANCIA DE ABDOMEN SIMPLE +,False,388610.0,0.0,0.0,85.97,False,R,60,,True,3,,0.0,0.0,,False,"CRÁNEO (BASE DE CRÁNEO, ÓRBITAS, CEREBRO, SILLA TURCA), COLUMNA, CERVICAL, COLUMNA TORÁCICA, COLUMNA LUMBOSACRA, TÓRAX (CORAZÓN, GRANDES VASOS, MEDIASTINO Y PULMONES), ABDOMEN Y PELVIS, SISTEMA MÚSCULO ESQUELÉTICO",A,True,,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5032,883411,313310,31303,ANGIORRESONANCIA DE ABDOMEN CON CONTRASTE,False,388610.0,0.0,0.0,85.97,False,,,,True,3,,0.0,0.0,,False,"CRÁNEO (BASE DE CRÁNEO, ÓRBITAS, CEREBRO, SILLA TURCA), COLUMNA, CERVICAL, COLUMNA TORÁCICA, COLUMNA LUMBOSACRA, TÓRAX (CORAZÓN, GRANDES VASOS, MEDIASTINO Y PULMONES), ABDOMEN Y PELVIS, SISTEMA MÚSCULO ESQUELÉTICO",A,True,,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5033,883430,313320,31303,RESONANCIA NUCLEAR MAGNETICA DE VIAS BILIARES,False,274175.0,0.0,0.0,85.97,False,,,,True,3,,0.0,0.0,,False,"CRÁNEO (BASE DE CRÁNEO, ÓRBITAS, CEREBRO, SILLA TURCA), COLUMNA, CERVICAL, COLUMNA TORÁCICA, COLUMNA LUMBOSACRA, TÓRAX (CORAZÓN, GRANDES VASOS, MEDIASTINO Y PULMONES), ABDOMEN Y PELVIS, SISTEMA MÚSCULO ESQUELÉTICO",A,True,,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5034,883434,313320,31303,COLANGIOGRAFIA POR RESONANCIA NUCLEAR MAGNETICA,False,274175.0,0.0,0.0,85.97,False,,,,True,3,,0.0,0.0,,False,"CRÁNEO (BASE DE CRÁNEO, ÓRBITAS, CEREBRO, SILLA TURCA), COLUMNA, CERVICAL, COLUMNA TORÁCICA, COLUMNA LUMBOSACRA, TÓRAX (CORAZÓN, GRANDES VASOS, MEDIASTINO Y PULMONES), ABDOMEN Y PELVIS, SISTEMA MÚSCULO ESQUELÉTICO",A,True,,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5035,883440,313309,31303,RESONANCIA NUCLEAR MAGNETICA DE PELVIS +,False,366035.0,0.0,0.0,85.97,False,R,3150,,True,3,43124701,0.0,0.0,,False,"CRÁNEO (BASE DE CRÁNEO, ÓRBITAS, CEREBRO, SILLA TURCA), COLUMNA, CERVICAL, COLUMNA TORÁCICA, COLUMNA LUMBOSACRA, TÓRAX (CORAZÓN, GRANDES VASOS, MEDIASTINO Y PULMONES), ABDOMEN Y PELVIS, SISTEMA MÚSCULO ESQUELÉTICO",A,True,|Pos_Pr|Sub_Pr|,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5036,883450,313310,31303,ANGIORRESONANCIA DE PELVIS SIMPLE +,False,388610.0,0.0,0.0,85.97,False,,,,True,3,,0.0,0.0,,False,"CRÁNEO (BASE DE CRÁNEO, ÓRBITAS, CEREBRO, SILLA TURCA), COLUMNA, CERVICAL, COLUMNA TORÁCICA, COLUMNA LUMBOSACRA, TÓRAX (CORAZÓN, GRANDES VASOS, MEDIASTINO Y PULMONES), ABDOMEN Y PELVIS, SISTEMA MÚSCULO ESQUELÉTICO",A,True,,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5037,883451,313310,31303,ANGIORRESONANCIA DE PELVIS CON CONTRASTE,False,388610.0,0.0,0.0,85.97,False,,,,True,3,,0.0,0.0,,False,"CRÁNEO (BASE DE CRÁNEO, ÓRBITAS, CEREBRO, SILLA TURCA), COLUMNA, CERVICAL, COLUMNA TORÁCICA, COLUMNA LUMBOSACRA, TÓRAX (CORAZÓN, GRANDES VASOS, MEDIASTINO Y PULMONES), ABDOMEN Y PELVIS, SISTEMA MÚSCULO ESQUELÉTICO",A,True,,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5038,883511,313312,31303,"RESONANCIA NUCLEAR MAGNETICA DE MIEMBRO SUPERIOR, SIN INCLUIR ARTICULACIONES +",False,280620.0,0.0,0.0,85.97,False,,,,True,3,,0.0,0.0,,False,"CRÁNEO (BASE DE CRÁNEO, ÓRBITAS, CEREBRO, SILLA TURCA), COLUMNA, CERVICAL, COLUMNA TORÁCICA, COLUMNA LUMBOSACRA, TÓRAX (CORAZÓN, GRANDES VASOS, MEDIASTINO Y PULMONES), ABDOMEN Y PELVIS, SISTEMA MÚSCULO ESQUELÉTICO",A,True,,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5039,883512,313312,31301,"RESONANCIA NUCLEAR MAGNETICA DE ARTICULACIONES DE MIEMBRO SUPERIOR (CODO, HOMBRO Y/O PUÑO) +",False,280620.0,0.0,0.0,34.4,False,R,60,,True,3,,0.0,0.0,,False,"ARTICULACIONES: PIE Y CUELLO DEL PIE, RODILLA, CADERA, CODO, HOMBRO, TEMPORO MANDIBULAR",A,True,,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H504,085100,2242,2262,CANTOTOMÍA SOD,False,0.0,0.0,0.0,3.0,True,I,87,40,True,1,,714.0,0.0,,False,CANTOTOMÍA,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H5040,883521,313312,31303,RESONANCIA NUCLEAR MAGNETICA DE MIEMBRO INFERIOR SIN INCLUIR ARTICULACIONES +,False,280620.0,0.0,0.0,85.97,False,R,,,True,3,,0.0,0.0,,False,"CRÁNEO (BASE DE CRÁNEO, ÓRBITAS, CEREBRO, SILLA TURCA), COLUMNA, CERVICAL, COLUMNA TORÁCICA, COLUMNA LUMBOSACRA, TÓRAX (CORAZÓN, GRANDES VASOS, MEDIASTINO Y PULMONES), ABDOMEN Y PELVIS, SISTEMA MÚSCULO ESQUELÉTICO",A,True,,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5041,883522,313312,31301,"RESONANCIA NUCLEAR MAGNETICA DE ARTICULACIONES DE MIEMBRO INFERIOR (CADERA, RODILLA, PIE Y/O CUELLO DE PIE) +",False,280620.0,0.0,0.0,34.4,False,,,,True,3,,0.0,0.0,,False,"ARTICULACIONES: PIE Y CUELLO DEL PIE, RODILLA, CADERA, CODO, HOMBRO, TEMPORO MANDIBULAR",A,True,,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5042,883540,313310,31302,ANGIORRESONANCIA DE LA EXTREMIDAD INFERIOR SIMPLE +,False,388610.0,0.0,0.0,68.77,False,R,60,,True,3,,0.0,0.0,,False,COMPARATIVAS DE LAS ARTICULACIONES ANTERIORES,A,True,,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5043,883541,313310,31306,ANGIORRESONANCIA DE LA EXTREMIDAD INFERIOR CON CONTRASTE,False,388610.0,0.0,0.0,68.77,False,,,,True,,,0.0,0.0,,False,ANGIOGRAFÍA POR RESONANCIA MAGNÉTICA,A,True,,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5044,883545,313314,31302,RESONANCIA NUCLEAR MAGNETICA DE ARTICULACIONES COMPARATIVA +,False,388610.0,0.0,0.0,68.77,False,,,,True,3,,0.0,0.0,,False,COMPARATIVAS DE LAS ARTICULACIONES ANTERIORES,A,True,,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5045,883550,313310,31306,ANGIORRESONANCIA DE MIEMBRO SUPERIOR SIMPLE +,False,388610.0,0.0,0.0,68.77,False,,,,True,3,,0.0,0.0,,False,ANGIOGRAFÍA POR RESONANCIA MAGNÉTICA,A,True,,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5046,883551,313310,31306,ANGIORRESONANCIA DE MIEMBRO SUPERIOR CON CONTRASTE,False,388610.0,0.0,0.0,68.77,False,,,,True,,,0.0,0.0,,False,ANGIOGRAFÍA POR RESONANCIA MAGNÉTICA,A,True,|Pos_Pr|Sub_Pr|,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5047,883560,313321,31303,RESONANCIA NUCLEAR MAGNETICA DE PLEJO BRAQUIAL,False,274175.0,0.0,0.0,85.97,False,,,,True,3,,0.0,0.0,,False,"CRÁNEO (BASE DE CRÁNEO, ÓRBITAS, CEREBRO, SILLA TURCA), COLUMNA, CERVICAL, COLUMNA TORÁCICA, COLUMNA LUMBOSACRA, TÓRAX (CORAZÓN, GRANDES VASOS, MEDIASTINO Y PULMONES), ABDOMEN Y PELVIS, SISTEMA MÚSCULO ESQUELÉTICO",A,True,,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5048,883590,313311,31303,RESONANCIA NUCLEAR MAGNETICA DE SISTEMA MUSCULO ESQUELETICO NCOC +,False,366035.0,0.0,0.0,85.97,False,,,,True,3,,0.0,0.0,,False,"CRÁNEO (BASE DE CRÁNEO, ÓRBITAS, CEREBRO, SILLA TURCA), COLUMNA, CERVICAL, COLUMNA TORÁCICA, COLUMNA LUMBOSACRA, TÓRAX (CORAZÓN, GRANDES VASOS, MEDIASTINO Y PULMONES), ABDOMEN Y PELVIS, SISTEMA MÚSCULO ESQUELÉTICO",A,True,,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5049,883701,313317,31303,RESONANCIA NUCLEAR MAGNETICA DE MEDULA OSEA [ESTUDIO DE SUPLENCIA VASCULAR] +,False,388610.0,0.0,0.0,85.97,False,,,,True,3,,0.0,0.0,,False,"CRÁNEO (BASE DE CRÁNEO, ÓRBITAS, CEREBRO, SILLA TURCA), COLUMNA, CERVICAL, COLUMNA TORÁCICA, COLUMNA LUMBOSACRA, TÓRAX (CORAZÓN, GRANDES VASOS, MEDIASTINO Y PULMONES), ABDOMEN Y PELVIS, SISTEMA MÚSCULO ESQUELÉTICO",A,True,,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H505,085200,085200,2261,CANTORRAFIA SOD,False,0.0,0.0,0.0,4.0,True,I,87,30,True,1,,714.0,0.0,,False,CANTORRAFIA,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H5050,883900,313321,31304,RESONANCIA NUCLEAR MAGNETICA DE SITIO NO ESPECIFICADO SOD +,False,274175.0,0.0,0.0,80.24,False,,,,True,3,,0.0,0.0,,False,"EXAMEN DE CONTROL EN LAS REGIONES ANTERIORES, POR LA MISMA CAUSA QUE ORIGINÓ EL EXAMEN INICIAL Y EN UN LAPSO NO MAYOR A SEIS (6) MESES",A,True,,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5051,883909,313310,31306,RESONANCIA NUCLEAR MAGNETICA CON ANGIOGRAFIA,False,388610.0,0.0,0.0,68.77,False,R,60,,True,3,,0.0,0.0,,False,ANGIOGRAFÍA POR RESONANCIA MAGNÉTICA,A,True,,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5052,883910,313318,39153,RESONANCIA NUCLEAR MAGNETICA CON ESTUDIO DINAMICO (CINE RESONANCIA),False,345525.0,0.0,0.0,8.45,False,,,,True,3,,0.0,0.0,,False,EXÁMENES DE RESONANCIA MAGNÉTICA,A,True,,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5053,886011,213622,21718,OSTEODENSITOMETRIA POR TAC,False,106455.0,0.0,0.0,18.37,False,R,35,,True,3,,0.0,0.0,,False,OSTEODENSITOMETRÍA,A,True,,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5054,886012,212114,21113,OSTEODENSITOMETRIA POR ABSORCION DUAL DE RAYOS X [DEXA] +,False,114625.0,0.0,0.0,8.66,False,R,09,,True,3,,0.0,0.0,,False,OSTEODENSITOMETRÍA POR ABSORCIÓN DUAL DE RX,A,True,,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5055,886013,212114,21113,OSTEODENSITOMETRIA PERIFERICA POR ABSORCION DUAL DE RAYOS X [DEXA] ,False,114625.0,0.0,0.0,8.66,False,R,09,,True,3,,0.0,0.0,,False,OSTEODENSITOMETRÍA POR ABSORCIÓN DUAL DE RX,A,True,,440,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5056,887001,,,CINERADIOGRAFIA NCOC +,False,0.0,0.0,0.0,0.0,False,,,,True,,,0.0,0.0,,False,,A,True,|Pos_Pr|Sub_Pr|,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5057,887002,313318,,CINEANGIOGRAFIA ,False,345525.0,0.0,0.0,0.0,False,,,,True,3,,0.0,0.0,,False,,A,True,,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H5058,890101,,40100,ATENCION [VISITA] DOMICILIARIA POR MEDICINA GENERAL,False,0.0,0.0,0.0,32.29,False,,,,True,1,,0.0,0.0,,False,"ATENCIÓN DOMICILIARIA PARA PACIENTES CRÓNICOS, TERMINALES Y/O CON TRATAMIENTO DEFINIDO; MENSUAL POR PACIENTE",A,True,,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H5059,890102,,40100,ATENCION [VISITA] DOMICILIARIA POR MEDICINA ESPECIALIZADA,False,0.0,0.0,0.0,32.29,False,,,,True,2,,0.0,0.0,,False,"ATENCIÓN DOMICILIARIA PARA PACIENTES CRÓNICOS, TERMINALES Y/O CON TRATAMIENTO DEFINIDO; MENSUAL POR PACIENTE",A,True,,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H506,085300,2242,2260,CANTOPLASTIA (FIJACION DE CANTO) SOD ,False,0.0,0.0,0.0,4.0,True,I,87,40,True,2,,1046.0,0.0,,False,CANTOPLASTIA,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H5060,890103,,,ATENCION [VISITA] DOMICILIARIA POR ODONTOLOGIA GENERAL ,False,0.0,0.0,0.0,0.0,False,,,,True,1,,0.0,0.0,,False,,A,True,,306,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H5061,890105,,,ATENCION [VISITA] DOMICILIARIA POR ENFERMERIA +,False,0.0,0.0,0.0,0.0,False,,,,True,1,,0.0,0.0,,False,,A,True,|Pos_Pr|Sub_Pr|,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H5062,890106,,,ATENCION [VISITA] DOMICILIARIA POR NUTRICION Y DIETETICA,False,0.0,0.0,0.0,0.0,False,,,,True,2,,0.0,0.0,,False,,A,True,,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H5063,890108,,,ATENCION [VISITA] DOMICILIARIA POR PSICOLOGIA +,False,0.0,0.0,0.0,0.0,False,,,,True,2,,0.0,0.0,,False,,A,True,,401,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H5064,890109,,37702,ATENCION [VISITA] DOMICILIARIA POR TRABAJO SOCIAL +,False,0.0,0.0,0.0,0.69,False,,,,True,2,,0.0,0.0,,False,"CONSULTA FAMILIAR, SESIÓN",A,True,,401,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H5065,890110,,,ATENCION [VISITA] DOMICILIARIA POR FONIATRIA Y FONOAUDIOLOGÍA +,False,0.0,0.0,0.0,0.0,False,,,,True,2,,0.0,0.0,,False,,A,True,,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H5066,890111,,,ATENCION [VISITA] DOMICILIARIA POR FISIOTERAPIA +,False,0.0,0.0,0.0,0.0,False,,,,True,2,,0.0,0.0,,False,,A,True,,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H5067,890112,,,ATENCION [VISITA] DOMICILIARIA POR TERAPIA RESPIRATORIA +,False,0.0,0.0,0.0,0.0,False,,,,True,1,,0.0,0.0,,False,,A,True,,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H5068,890113,,,ATENCION [VISITA] DOMICILIARIA POR TERAPIA OCUPACIONAL +,False,0.0,0.0,0.0,0.0,False,,,,True,2,,0.0,0.0,,False,,A,True,,403,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H5069,890114,,,ATENCION [VISITA] DOMICILIARIA POR PROMOTOR DE LA SALUD +,False,0.0,0.0,0.0,0.0,False,,,,True,1,,0.0,0.0,,False,,A,True,,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H507,086100,,2248,RECONSTRUCCIÓN DE PÁRPADO CON COLGAJO O INJERTO DE PIEL SOD ,False,0.0,0.0,0.0,7.0,True,,,,True,3,,0.0,0.0,,False,TARSOPLASTIA,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H5070,890115,,,ATENCION [VISITA] DOMICILIARIA POR EQUIPO INTERDISCIPLINARIO +,False,0.0,0.0,0.0,0.0,False,,,,True,2,,0.0,0.0,,False,,A,True,,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H5071,890116,,,ATENCION [VISITA] DOMICILIARIA POR OTRO PROFESIONAL DE LA SALUD NCOC +,False,0.0,0.0,0.0,0.0,False,,,,True,2,,0.0,0.0,,False,,A,True,,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H5072,890120,39516,,ATENCION [VISITA] AL SITIO DE TRABAJO POR TERAPIA (OCUPACIONAL Y/O FISICA),False,0.0,0.0,0.0,0.0,False,,,,True,,,0.0,0.0,,False,,A,True,|Pos_Pr|Sub_Pr|,000,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H5073,890125,,,ATENCION [VISITA] AL SITIO DE TRABAJO POR EQUIPO INTERDISCIPLINARIO +,False,0.0,0.0,0.0,0.0,False,,,,True,,,0.0,0.0,,False,,A,True,|Pos_Pr|Sub_Pr|,418,599,,,0,,2,1,1,,True,False,False,False,False,False,False,,,
H5074,890201,39132,39141,CONSULTA DE PRIMERA VEZ POR MEDICINA GENERAL,True,8755.0,0.0,0.0,1.2,False,C,3020,,True,1,43121701,0.0,0.0,,False,CONSULTA AMBULATORIA DE MEDICINA GENERAL,A,True,|Pos_Pr|Sub_Pr|,000,599,1,1,10,,,,,,True,False,False,False,False,False,False,,,
H5075,890202,39126,39143,CONSULTA DE PRIMERA VEZ POR MEDICINA ESPECIALIZADA,True,12510.0,0.0,0.0,1.73,False,C,3020,,False,2,43121701,0.0,0.0,,False,CONSULTA AMBULATORIA DE MEDICINA ESPECIALIZADA,F,False,|Pos_Pr|Sub_Pr|,000,599,1,1,10,,,,,,False,False,False,False,False,False,False,,,
H5076,890702,36101,36101,EXAMEN CLÍNICO DE PRIMERA VEZ,False,8755.0,0.0,0.0,0.82,False,C,3010,,False,1,43120801,0.0,0.0,,False,EXAMEN CLÍNICO DE PRIMERA VEZ,A,False,|Pos_Pr|Sub_Pr|,306,599,1,1,10,,,,,,False,False,False,False,False,False,False,,,
H5077,890204,36100,36100,CONSULTA DE PRIMERA VEZ POR ODONTOLOGIA ESPECIALIZADA,True,12510.0,0.0,0.0,1.41,False,,,,True,2,,0.0,0.0,,False,CONSULTA ESPECIALIZADA,A,True,,306,599,1,1,10,,,,,,True,False,False,False,False,False,False,,,
H5078,890205,75111,29116,CONSULTA DE PRIMERA VEZ POR ENFERMERIA,True,4105.0,0.0,0.0,0.77,False,,,,True,1,,0.0,0.0,,False,"ESTIMULACIÓN TEMPRANA, SESIÓN",A,True,,000,599,1,1,10,,,,,,True,False,False,False,False,False,False,,,
H5079,890206,37501,37601,CONSULTA DE PRIMERA VEZ POR NUTRICION Y DIETETICA,True,5480.0,0.0,0.0,0.87,False,C,3020,,True,2,43121701,0.0,0.0,,False,DETERMINACIÓN DE RÉGIMEN DIETÉTICO EN PACIENTE AMBULATORIO,A,True,|Pos_Pr|Sub_Pr|,000,599,1,1,10,,,,,,True,False,False,False,False,False,False,,,
H508,086101,2235,2247,BLEFAROPLASTIA SUPERIOR,False,0.0,0.0,0.0,10.0,True,I,87,100,True,2,,2988.0,0.0,,False,BLEFAROPLASTIA,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H5080,890207,28113,28114,CONSULTA DE PRIMERA VEZ POR OPTOMETRIA,True,5610.0,0.0,0.0,1.69,False,,,,True,2,,0.0,0.0,,False,EXAMEN OPTOMÉTRICO,A,True,,402,599,1,1,10,,,,,,True,False,False,False,False,False,False,,,
H5081,890208,35102,35110,CONSULTA DE PRIMERA VEZ POR PSICOLOGIA,True,5515.0,0.0,0.0,0.87,False,C,3020,,True,2,43121701,0.0,0.0,,False,EXAMEN PSICOPEDAGÓGICO,A,True,|Pos_Pr|Sub_Pr|,402,599,1,1,10,,1,,,,True,False,False,False,False,False,False,,,
H5082,890209,37601,35109,CONSULTA DE PRIMERA VEZ POR TRABAJO SOCIAL ,True,5580.0,0.0,0.0,2.16,False,C,04,,True,2,,0.0,0.0,,False,"PSICOTERAPIA DE FAMILIA, SESIÓN",A,True,,000,599,1,1,10,,,,,,True,False,False,False,False,False,False,,,
H5083,890210,37903,29114,CONSULTA DE PRIMERA VEZ POR FONIATRIA Y FONOAUDIOLOGIA +,True,5950.0,0.0,0.0,0.77,False,A,59,,True,2,,0.0,0.0,,False,"TERAPIA DEL LENGUAJE, SESIÓN",A,True,,000,599,1,1,10,,,,,,True,False,False,False,False,False,False,,,
H5084,890211,,29112,CONSULTA DE PRIMERA VEZ POR FISIOTERAPIA,True,0.0,0.0,0.0,0.77,False,,,,True,2,,0.0,0.0,,False,"TERAPIA FÍSICA, SESIÓN",A,True,,000,599,1,1,10,,,,,,True,False,False,False,False,False,False,,,
